Sat Nov  5 20:27:41 CST 2016
SIMULATION DURATION: 300.0S, AODV+TCP

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  300
        sentPkts:  5649
  rt_request_cnt:  11325
    receivedPkts:  5629
 receivedUniquePkts:  5604
   avgTput[kbps]:  76.8006
    avgDelay[ms]:  80.3844
 max ACKed Seqno:  3106
       ACKs sent:  5631
   ACKs received:  5622
   avgPathLength:  9.69315
       dropCount:  29
       totalSent:  11282
        dropRate:  0.00257047

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  3086
  rt_request_cnt:  6125
    receivedPkts:  3000
 receivedUniquePkts:  2929
   avgTput[kbps]:  40.1854
    avgDelay[ms]:  186.797
 max ACKed Seqno:  2346
       ACKs sent:  3002
   ACKs received:  2882
   avgPathLength:  10.0625
       dropCount:  206
       totalSent:  6090
        dropRate:  0.0338259

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  3421
  rt_request_cnt:  6880
    receivedPkts:  3326
 receivedUniquePkts:  3309
   avgTput[kbps]:  45.4048
    avgDelay[ms]:  93.2536
 max ACKed Seqno:  2730
       ACKs sent:  3328
   ACKs received:  3325
   avgPathLength:  10.1763
       dropCount:  97
       totalSent:  6751
        dropRate:  0.0143682

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5509
  rt_request_cnt:  11098
    receivedPkts:  5385
 receivedUniquePkts:  5359
   avgTput[kbps]:  73.4474
    avgDelay[ms]:  98.4761
 max ACKed Seqno:  4794
       ACKs sent:  5387
   ACKs received:  5375
   avgPathLength:  9.99089
       dropCount:  131
       totalSent:  10898
        dropRate:  0.0120206

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  3018
  rt_request_cnt:  6099
    receivedPkts:  2939
 receivedUniquePkts:  2927
   avgTput[kbps]:  40.1168
    avgDelay[ms]:  106.927
 max ACKed Seqno:  2506
       ACKs sent:  2941
   ACKs received:  2937
   avgPathLength:  10.6244
       dropCount:  83
       totalSent:  5961
        dropRate:  0.0139238

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  3695
  rt_request_cnt:  7468
    receivedPkts:  3617
 receivedUniquePkts:  3587
   avgTput[kbps]:  49.1688
    avgDelay[ms]:  92.5319
 max ACKed Seqno:  3078
       ACKs sent:  3619
   ACKs received:  3521
   avgPathLength:  10.1459
       dropCount:  175
       totalSent:  7316
        dropRate:  0.0239202

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  2905
  rt_request_cnt:  5829
    receivedPkts:  2817
 receivedUniquePkts:  2793
   avgTput[kbps]:  38.3228
    avgDelay[ms]:  100.422
 max ACKed Seqno:  2338
       ACKs sent:  2820
   ACKs received:  2766
   avgPathLength:  10.0251
       dropCount:  142
       totalSent:  5727
        dropRate:  0.0247948

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6292
  rt_request_cnt:  12668
    receivedPkts:  6156
 receivedUniquePkts:  6143
   avgTput[kbps]:  84.1968
    avgDelay[ms]:  105.001
 max ACKed Seqno:  5687
       ACKs sent:  6158
   ACKs received:  6156
   avgPathLength:  9.51519
       dropCount:  133
       totalSent:  12452
        dropRate:  0.010681

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6074
  rt_request_cnt:  12255
    receivedPkts:  5940
 receivedUniquePkts:  5924
   avgTput[kbps]:  81.1948
    avgDelay[ms]:  118.383
 max ACKed Seqno:  5292
       ACKs sent:  5942
   ACKs received:  5936
   avgPathLength:  9.7343
       dropCount:  131
       totalSent:  12018
        dropRate:  0.0109003

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5527
  rt_request_cnt:  11163
    receivedPkts:  5388
 receivedUniquePkts:  5336
   avgTput[kbps]:  73.1311
    avgDelay[ms]:  104.685
 max ACKed Seqno:  4692
       ACKs sent:  5390
   ACKs received:  5321
   avgPathLength:  9.69648
       dropCount:  202
       totalSent:  10919
        dropRate:  0.0184999

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  3754
  rt_request_cnt:  7560
    receivedPkts:  3656
 receivedUniquePkts:  3636
   avgTput[kbps]:  49.834
    avgDelay[ms]:  93.0063
 max ACKed Seqno:  3183
       ACKs sent:  3658
   ACKs received:  3657
   avgPathLength:  10.0737
       dropCount:  97
       totalSent:  7414
        dropRate:  0.0130834

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5866
  rt_request_cnt:  11884
    receivedPkts:  5665
 receivedUniquePkts:  5608
   avgTput[kbps]:  76.864
    avgDelay[ms]:  129.188
 max ACKed Seqno:  3607
       ACKs sent:  5667
   ACKs received:  5634
   avgPathLength:  10.139
       dropCount:  231
       totalSent:  11535
        dropRate:  0.020026

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6202
  rt_request_cnt:  12565
    receivedPkts:  5980
 receivedUniquePkts:  5961
   avgTput[kbps]:  81.6998
    avgDelay[ms]:  119.729
 max ACKed Seqno:  5252
       ACKs sent:  5982
   ACKs received:  5974
   avgPathLength:  9.79057
       dropCount:  226
       totalSent:  12186
        dropRate:  0.0185459

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  3611
  rt_request_cnt:  7281
    receivedPkts:  3498
 receivedUniquePkts:  3470
   avgTput[kbps]:  47.5644
    avgDelay[ms]:  97.9231
 max ACKed Seqno:  3006
       ACKs sent:  3500
   ACKs received:  3496
   avgPathLength:  10.3519
       dropCount:  117
       totalSent:  7113
        dropRate:  0.0164488

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5204
  rt_request_cnt:  10480
    receivedPkts:  5071
 receivedUniquePkts:  5053
   avgTput[kbps]:  69.2511
    avgDelay[ms]:  98.093
 max ACKed Seqno:  4479
       ACKs sent:  5073
   ACKs received:  5069
   avgPathLength:  9.52771
       dropCount:  132
       totalSent:  10279
        dropRate:  0.0128417

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5289
  rt_request_cnt:  10661
    receivedPkts:  5109
 receivedUniquePkts:  5071
   avgTput[kbps]:  69.4994
    avgDelay[ms]:  113.392
 max ACKed Seqno:  4420
       ACKs sent:  5111
   ACKs received:  5107
   avgPathLength:  10.0321
       dropCount:  182
       totalSent:  10402
        dropRate:  0.0174966

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5836
  rt_request_cnt:  11770
    receivedPkts:  5659
 receivedUniquePkts:  5642
   avgTput[kbps]:  77.3405
    avgDelay[ms]:  113.57
 max ACKed Seqno:  4934
       ACKs sent:  5661
   ACKs received:  5657
   avgPathLength:  9.71037
       dropCount:  180
       totalSent:  11499
        dropRate:  0.0156535

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6164
  rt_request_cnt:  12412
    receivedPkts:  5947
 receivedUniquePkts:  5929
   avgTput[kbps]:  81.258
    avgDelay[ms]:  113.845
 max ACKed Seqno:  5330
       ACKs sent:  5949
   ACKs received:  5944
   avgPathLength:  9.64038
       dropCount:  218
       totalSent:  12115
        dropRate:  0.0179942

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  3026
  rt_request_cnt:  6110
    receivedPkts:  2936
 receivedUniquePkts:  2915
   avgTput[kbps]:  39.9579
    avgDelay[ms]:  96.7867
 max ACKed Seqno:  2354
       ACKs sent:  2938
   ACKs received:  2930
   avgPathLength:  10.1357
       dropCount:  98
       totalSent:  5966
        dropRate:  0.0164264

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  2973
  rt_request_cnt:  6002
    receivedPkts:  2888
 receivedUniquePkts:  2869
   avgTput[kbps]:  39.3477
    avgDelay[ms]:  97.5836
 max ACKed Seqno:  2304
       ACKs sent:  2890
   ACKs received:  2882
   avgPathLength:  10.1781
       dropCount:  93
       totalSent:  5865
        dropRate:  0.0158568

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6018
  rt_request_cnt:  12077
    receivedPkts:  5852
 receivedUniquePkts:  5803
   avgTput[kbps]:  79.6743
    avgDelay[ms]:  109.935
 max ACKed Seqno:  5191
       ACKs sent:  5854
   ACKs received:  5692
   avgPathLength:  9.91045
       dropCount:  327
       totalSent:  11874
        dropRate:  0.0275392

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5140
  rt_request_cnt:  10390
    receivedPkts:  4931
 receivedUniquePkts:  4899
   avgTput[kbps]:  67.1458
    avgDelay[ms]:  111.609
 max ACKed Seqno:  4202
       ACKs sent:  4933
   ACKs received:  4921
   avgPathLength:  10.2003
       dropCount:  216
       totalSent:  10075
        dropRate:  0.0214392

--- Hop Node Number:10 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6534
  rt_request_cnt:  13227
    receivedPkts:  6257
 receivedUniquePkts:  6230
   avgTput[kbps]:  85.3826
    avgDelay[ms]:  129.724
 max ACKed Seqno:  5478
       ACKs sent:  6259
   ACKs received:  6242
   avgPathLength:  9.70522
       dropCount:  286
       totalSent:  12795
