Sat Nov  5 20:32:35 CST 2016

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  9126
  max seqno sent:  9126
      Tcp retxed:  0
    receivedPkts:  9125
  receivedUnique:  9125
   avgTput[kbps]:  125.041
    avgDelay[ms]:  35.1329
 max ACKed Seqno:  9124
       ACKs sent:  9126
   ACKs received:  9125
     RTS(C) Sent:  77664

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  10700
  max seqno sent:  10700
      Tcp retxed:  0
    receivedPkts:  10699
  receivedUnique:  10699
   avgTput[kbps]:  146.609
    avgDelay[ms]:  37.6608
 max ACKed Seqno:  10697
       ACKs sent:  10700
   ACKs received:  10698
     RTS(C) Sent:  94348

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11485
  max seqno sent:  11480
      Tcp retxed:  5
    receivedPkts:  11479
  receivedUnique:  11479
   avgTput[kbps]:  157.295
    avgDelay[ms]:  43.6173
 max ACKed Seqno:  11477
       ACKs sent:  11480
   ACKs received:  11478
     RTS(C) Sent:  111162

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11608
  max seqno sent:  11604
      Tcp retxed:  4
    receivedPkts:  11602
  receivedUnique:  11602
   avgTput[kbps]:  158.991
    avgDelay[ms]:  46.4458
 max ACKed Seqno:  11601
       ACKs sent:  11603
   ACKs received:  11602
     RTS(C) Sent:  116963

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11555
  max seqno sent:  11547
      Tcp retxed:  8
    receivedPkts:  11544
  receivedUnique:  11544
   avgTput[kbps]:  158.197
    avgDelay[ms]:  48.7032
 max ACKed Seqno:  11543
       ACKs sent:  11545
   ACKs received:  11544
     RTS(C) Sent:  120447

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  300
        sentPkts:  11556
  max seqno sent:  11541
      Tcp retxed:  15
    receivedPkts:  11539
  receivedUnique:  11539
   avgTput[kbps]:  158.115
    avgDelay[ms]:  51.2988
 max ACKed Seqno:  11537
       ACKs sent:  11540
   ACKs received:  11538
     RTS(C) Sent:  125175

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11620
  max seqno sent:  11614
      Tcp retxed:  6
    receivedPkts:  11612
  receivedUnique:  11612
   avgTput[kbps]:  159.124
    avgDelay[ms]:  50.3842
 max ACKed Seqno:  11611
       ACKs sent:  11613
   ACKs received:  11612
     RTS(C) Sent:  124518

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11557
  max seqno sent:  11541
      Tcp retxed:  16
    receivedPkts:  11539
  receivedUnique:  11537
   avgTput[kbps]:  158.101
    avgDelay[ms]:  54.3913
 max ACKed Seqno:  11535
       ACKs sent:  11540
   ACKs received:  11538
     RTS(C) Sent:  130604

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11610
  max seqno sent:  11599
      Tcp retxed:  11
    receivedPkts:  11597
  receivedUnique:  11596
   avgTput[kbps]:  158.904
    avgDelay[ms]:  54.9783
 max ACKed Seqno:  11593
       ACKs sent:  11598
   ACKs received:  11595
     RTS(C) Sent:  132113

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11497
  max seqno sent:  11468
      Tcp retxed:  29
    receivedPkts:  11466
  receivedUnique:  11465
   avgTput[kbps]:  157.116
    avgDelay[ms]:  56.6587
 max ACKed Seqno:  11464
       ACKs sent:  11467
   ACKs received:  11466
     RTS(C) Sent:  133436

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11517
  max seqno sent:  11491
      Tcp retxed:  26
    receivedPkts:  11490
  receivedUnique:  11488
   avgTput[kbps]:  157.429
    avgDelay[ms]:  57.2802
 max ACKed Seqno:  11485
       ACKs sent:  11491
   ACKs received:  11488
     RTS(C) Sent:  134624

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11575
  max seqno sent:  11558
      Tcp retxed:  17
    receivedPkts:  11557
  receivedUnique:  11556
   avgTput[kbps]:  158.361
    avgDelay[ms]:  57.7914
 max ACKed Seqno:  11556
       ACKs sent:  11558
   ACKs received:  11558
     RTS(C) Sent:  136576

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11503
  max seqno sent:  11484
      Tcp retxed:  19
    receivedPkts:  11482
  receivedUnique:  11481
   avgTput[kbps]:  157.334
    avgDelay[ms]:  58.7711
 max ACKed Seqno:  11479
       ACKs sent:  11483
   ACKs received:  11481
     RTS(C) Sent:  136874

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11470
  max seqno sent:  11450
      Tcp retxed:  20
    receivedPkts:  11450
  receivedUnique:  11448
   avgTput[kbps]:  156.878
    avgDelay[ms]:  60.0473
 max ACKed Seqno:  11445
       ACKs sent:  11451
   ACKs received:  11448
     RTS(C) Sent:  138531

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11393
  max seqno sent:  11335
      Tcp retxed:  58
    receivedPkts:  11335
  receivedUnique:  11333
   avgTput[kbps]:  155.302
    avgDelay[ms]:  61.9788
 max ACKed Seqno:  11332
       ACKs sent:  11336
   ACKs received:  11335
     RTS(C) Sent:  140181

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  300
        sentPkts:  11407
  max seqno sent:  11366
      Tcp retxed:  41
    receivedPkts:  11365
  receivedUnique:  11363
   avgTput[kbps]:  155.704
    avgDelay[ms]:  63.3708
 max ACKed Seqno:  11360
       ACKs sent:  11366
   ACKs received:  11363
     RTS(C) Sent:  142422

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11359
  max seqno sent:  11325
      Tcp retxed:  34
    receivedPkts:  11326
  receivedUnique:  11322
   avgTput[kbps]:  155.156
    avgDelay[ms]:  63.3722
 max ACKed Seqno:  11320
       ACKs sent:  11327
   ACKs received:  11325
     RTS(C) Sent:  141659

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11405
  max seqno sent:  11363
      Tcp retxed:  42
    receivedPkts:  11364
  receivedUnique:  11360
   avgTput[kbps]:  155.664
    avgDelay[ms]:  63.5767
 max ACKed Seqno:  11358
       ACKs sent:  11365
   ACKs received:  11363
     RTS(C) Sent:  142772

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  300
        sentPkts:  11508
  max seqno sent:  11469
      Tcp retxed:  39
    receivedPkts:  11469
  receivedUnique:  11468
   avgTput[kbps]:  157.143
    avgDelay[ms]:  65.4724
 max ACKed Seqno:  11467
       ACKs sent:  11470
   ACKs received:  11469
     RTS(C) Sent:  147010

          flowID:  0
         srcNode:  0
        destNode:  8
       startTime:  1
        stopTime:  299
        sentPkts:  11254
  max seqno sent:  11181
      Tcp retxed:  73
    receivedPkts:  11207
  receivedUnique:  11178
   avgTput[kbps]:  153.182
