Sat Nov  5 20:07:52 CST 2016
SIMULATION DURATION: 300.0S, AODV+TCP

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  2345
  rt_request_cnt:  4705
    receivedPkts:  2340
 receivedUniquePkts:  2340
   avgTput[kbps]:  32.0786
    avgDelay[ms]:  71.6799
 max ACKed Seqno:  1355
       ACKs sent:  2342
   ACKs received:  2342
   avgPathLength:  9.24253
       dropCount:  5
       totalSent:  4689
        dropRate:  0.00106633

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  2672
  rt_request_cnt:  5398
    receivedPkts:  2592
 receivedUniquePkts:  2577
   avgTput[kbps]:  35.3188
    avgDelay[ms]:  92.8093
 max ACKed Seqno:  1995
       ACKs sent:  2594
   ACKs received:  2583
   avgPathLength:  9.2119
       dropCount:  89
       totalSent:  5268
        dropRate:  0.0168945

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5757
  rt_request_cnt:  11540
    receivedPkts:  5735
 receivedUniquePkts:  5732
   avgTput[kbps]:  78.555
    avgDelay[ms]:  63.5332
 max ACKed Seqno:  4937
       ACKs sent:  5737
   ACKs received:  5731
   avgPathLength:  8.17405
       dropCount:  25
       totalSent:  11496
        dropRate:  0.00217467

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5558
  rt_request_cnt:  11179
    receivedPkts:  5502
 receivedUniquePkts:  5443
   avgTput[kbps]:  74.5962
    avgDelay[ms]:  74.3542
 max ACKed Seqno:  2763
       ACKs sent:  5504
   ACKs received:  5494
   avgPathLength:  8.48754
       dropCount:  62
       totalSent:  11064
        dropRate:  0.00560376

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6574
  rt_request_cnt:  13221
    receivedPkts:  6489
 receivedUniquePkts:  6456
   avgTput[kbps]:  88.488
    avgDelay[ms]:  84.9577
 max ACKed Seqno:  5614
       ACKs sent:  6491
   ACKs received:  6477
   avgPathLength:  8.53146
       dropCount:  93
       totalSent:  13067
        dropRate:  0.00711717

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  3232
  rt_request_cnt:  6506
    receivedPkts:  3150
 receivedUniquePkts:  3140
   avgTput[kbps]:  43.0432
    avgDelay[ms]:  87.6259
 max ACKed Seqno:  2653
       ACKs sent:  3152
   ACKs received:  3152
   avgPathLength:  9.00317
       dropCount:  81
       totalSent:  6386
        dropRate:  0.012684

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5718
  rt_request_cnt:  11542
    receivedPkts:  5627
 receivedUniquePkts:  5585
   avgTput[kbps]:  76.5509
    avgDelay[ms]:  90.9002
 max ACKed Seqno:  4048
       ACKs sent:  5629
   ACKs received:  5619
   avgPathLength:  8.87607
       dropCount:  97
       totalSent:  11349
        dropRate:  0.00854701

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6408
  rt_request_cnt:  12904
    receivedPkts:  6301
 receivedUniquePkts:  6280
   avgTput[kbps]:  86.0686
    avgDelay[ms]:  94.9206
 max ACKed Seqno:  5424
       ACKs sent:  6303
   ACKs received:  6294
   avgPathLength:  8.81893
       dropCount:  115
       totalSent:  12713
        dropRate:  0.00904586

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6468
  rt_request_cnt:  13005
    receivedPkts:  6372
 receivedUniquePkts:  6321
   avgTput[kbps]:  86.6336
    avgDelay[ms]:  91.7137
 max ACKed Seqno:  5269
       ACKs sent:  6374
   ACKs received:  6317
   avgPathLength:  8.49909
       dropCount:  152
       totalSent:  12844
        dropRate:  0.0118343

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6776
  rt_request_cnt:  13667
    receivedPkts:  6574
 receivedUniquePkts:  6546
   avgTput[kbps]:  89.7214
    avgDelay[ms]:  102.858
 max ACKed Seqno:  5940
       ACKs sent:  6576
   ACKs received:  6549
   avgPathLength:  8.70522
       dropCount:  223
       totalSent:  13354
        dropRate:  0.0166991

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5916
  rt_request_cnt:  11868
    receivedPkts:  5763
 receivedUniquePkts:  5708
   avgTput[kbps]:  78.2599
    avgDelay[ms]:  102.64
 max ACKed Seqno:  5190
       ACKs sent:  5765
   ACKs received:  5666
   avgPathLength:  8.77141
       dropCount:  251
       totalSent:  11683
        dropRate:  0.0214842

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  300
        sentPkts:  6692
  rt_request_cnt:  13487
    receivedPkts:  6504
 receivedUniquePkts:  6478
   avgTput[kbps]:  88.7783
    avgDelay[ms]:  104.121
 max ACKed Seqno:  5834
       ACKs sent:  6506
   ACKs received:  6449
   avgPathLength:  8.65318
       dropCount:  242
       totalSent:  13200
        dropRate:  0.0183333

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  4843
  rt_request_cnt:  9706
    receivedPkts:  4726
 receivedUniquePkts:  4697
   avgTput[kbps]:  64.3726
    avgDelay[ms]:  89.341
 max ACKed Seqno:  4254
       ACKs sent:  4728
   ACKs received:  4680
   avgPathLength:  9.14328
       dropCount:  158
       totalSent:  9573
        dropRate:  0.0165048

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5172
  rt_request_cnt:  10399
    receivedPkts:  5026
 receivedUniquePkts:  5005
   avgTput[kbps]:  68.6253
    avgDelay[ms]:  104.854
 max ACKed Seqno:  4362
       ACKs sent:  5028
   ACKs received:  4965
   avgPathLength:  9.12519
       dropCount:  208
       totalSent:  10202
        dropRate:  0.0203882

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  3124
  rt_request_cnt:  6298
    receivedPkts:  3036
 receivedUniquePkts:  3029
   avgTput[kbps]:  41.5193
    avgDelay[ms]:  97.8126
 max ACKed Seqno:  2587
       ACKs sent:  3038
   ACKs received:  3031
   avgPathLength:  9.24633
       dropCount:  90
       totalSent:  6164
        dropRate:  0.0146009

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5551
  rt_request_cnt:  11194
    receivedPkts:  5413
 receivedUniquePkts:  5399
   avgTput[kbps]:  74.0343
    avgDelay[ms]:  98.3326
 max ACKed Seqno:  5108
       ACKs sent:  5415
   ACKs received:  5410
   avgPathLength:  9.11261
       dropCount:  142
       totalSent:  10968
        dropRate:  0.0129468

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5375
  rt_request_cnt:  10873
    receivedPkts:  5226
 receivedUniquePkts:  5212
   avgTput[kbps]:  71.429
    avgDelay[ms]:  100.579
 max ACKed Seqno:  4679
       ACKs sent:  5228
   ACKs received:  5227
   avgPathLength:  8.95227
       dropCount:  147
       totalSent:  10605
        dropRate:  0.0138614

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  4957
  rt_request_cnt:  10013
    receivedPkts:  4820
 receivedUniquePkts:  4771
   avgTput[kbps]:  65.4085
    avgDelay[ms]:  91.6292
 max ACKed Seqno:  4281
       ACKs sent:  4822
   ACKs received:  4806
   avgPathLength:  8.8413
       dropCount:  153
       totalSent:  9781
        dropRate:  0.0156426

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6556
  rt_request_cnt:  13260
    receivedPkts:  6318
 receivedUniquePkts:  6280
   avgTput[kbps]:  86.076
    avgDelay[ms]:  112.054
 max ACKed Seqno:  5620
       ACKs sent:  6321
   ACKs received:  6298
   avgPathLength:  8.78057
       dropCount:  257
       totalSent:  12879
        dropRate:  0.019955

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6774
  rt_request_cnt:  13675
    receivedPkts:  6517
 receivedUniquePkts:  6496
   avgTput[kbps]:  89.0268
    avgDelay[ms]:  112.196
 max ACKed Seqno:  6105
       ACKs sent:  6519
   ACKs received:  6496
   avgPathLength:  8.75974
       dropCount:  276
       totalSent:  13295
        dropRate:  0.0207597

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6964
  rt_request_cnt:  13989
    receivedPkts:  6722
 receivedUniquePkts:  6696
   avgTput[kbps]:  91.7715
    avgDelay[ms]:  108.172
 max ACKed Seqno:  6229
       ACKs sent:  6724
   ACKs received:  6642
   avgPathLength:  8.59479
       dropCount:  319
       totalSent:  13690
        dropRate:  0.0233017

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  5624
  rt_request_cnt:  11242
    receivedPkts:  5436
 receivedUniquePkts:  5401
   avgTput[kbps]:  74.0345
    avgDelay[ms]:  115.022
 max ACKed Seqno:  4822
       ACKs sent:  5438
   ACKs received:  5287
   avgPathLength:  8.85277
       dropCount:  339
       totalSent:  11064
        dropRate:  0.0306399

--- Hop Node Number:9 ---

       startTime:  1
        stopTime:  299
        sentPkts:  6244
  rt_request_cnt:  12613
    receivedPkts:  6029
 receivedUniquePkts:  6007
   avgTput[kbps]:  82.3249
    avgDelay[ms]:  110.365
 max ACKed Seqno:  5576
       ACKs sent:  6031
   ACKs received:  5992
   avgPathLength:  8.90909
       dropCount:  252
