Sat Nov  5 19:31:27 CST 2016
SIMULATION DURATION: 300.0S, AODV+TCP

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9137
  rt_request_cnt:  18281
    receivedPkts:  9136
 receivedUniquePkts:  9136
   avgTput[kbps]:  125.198
    avgDelay[ms]:  24.0907
 max ACKed Seqno:  4569
       ACKs sent:  9138
   ACKs received:  9138
   avgPathLength:  6
       dropCount:  0
       totalSent:  18277
        dropRate:  0

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  8215
  rt_request_cnt:  16438
    receivedPkts:  8210
 receivedUniquePkts:  8210
   avgTput[kbps]:  112.505
    avgDelay[ms]:  25.569
 max ACKed Seqno:  7142
       ACKs sent:  8212
   ACKs received:  8212
   avgPathLength:  6
       dropCount:  4
       totalSent:  16429
        dropRate:  0.000243472

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  8991
  rt_request_cnt:  17989
    receivedPkts:  8978
 receivedUniquePkts:  8978
   avgTput[kbps]:  123.032
    avgDelay[ms]:  26.5614
 max ACKed Seqno:  7930
       ACKs sent:  8980
   ACKs received:  8980
   avgPathLength:  6
       dropCount:  11
       totalSent:  17973
        dropRate:  0.000612029

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9232
  rt_request_cnt:  18472
    receivedPkts:  9217
 receivedUniquePkts:  9216
   avgTput[kbps]:  126.293
    avgDelay[ms]:  28.4815
 max ACKed Seqno:  8245
       ACKs sent:  9219
   ACKs received:  9219
   avgPathLength:  6
       dropCount:  14
       totalSent:  18453
        dropRate:  0.000758684

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  7924
  rt_request_cnt:  15857
    receivedPkts:  7917
 receivedUniquePkts:  7917
   avgTput[kbps]:  108.494
    avgDelay[ms]:  27.4733
 max ACKed Seqno:  4167
       ACKs sent:  7919
   ACKs received:  7919
   avgPathLength:  6
       dropCount:  6
       totalSent:  15845
        dropRate:  0.000378668

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9578
  rt_request_cnt:  19165
    receivedPkts:  9575
 receivedUniquePkts:  9575
   avgTput[kbps]:  131.213
    avgDelay[ms]:  27.7426
 max ACKed Seqno:  5457
       ACKs sent:  9577
   ACKs received:  9577
   avgPathLength:  6
       dropCount:  2
       totalSent:  19157
        dropRate:  0.0001044

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  9434
  rt_request_cnt:  18835
    receivedPkts:  9421
 receivedUniquePkts:  9390
   avgTput[kbps]:  128.675
    avgDelay[ms]:  28.7417
 max ACKed Seqno:  4982
       ACKs sent:  9423
   ACKs received:  9369
   avgPathLength:  6
       dropCount:  66
       totalSent:  18859
        dropRate:  0.00349966

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10042
  rt_request_cnt:  20118
    receivedPkts:  10012
 receivedUniquePkts:  9991
   avgTput[kbps]:  136.907
    avgDelay[ms]:  31.3005
 max ACKed Seqno:  8538
       ACKs sent:  10014
   ACKs received:  10004
   avgPathLength:  6
       dropCount:  38
       totalSent:  20058
        dropRate:  0.00189451

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  300
        sentPkts:  9669
  rt_request_cnt:  19351
    receivedPkts:  9654
 receivedUniquePkts:  9654
   avgTput[kbps]:  132.286
    avgDelay[ms]:  29.8985
 max ACKed Seqno:  6274
       ACKs sent:  9656
   ACKs received:  9655
   avgPathLength:  6
       dropCount:  15
       totalSent:  19327
        dropRate:  0.000776116

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10106
  rt_request_cnt:  20246
    receivedPkts:  10078
 receivedUniquePkts:  10073
   avgTput[kbps]:  138.029
    avgDelay[ms]:  33.5252
 max ACKed Seqno:  7013
       ACKs sent:  10080
   ACKs received:  10079
   avgPathLength:  6
       dropCount:  27
       totalSent:  20188
        dropRate:  0.00133743

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10701
  rt_request_cnt:  21433
    receivedPkts:  10648
 receivedUniquePkts:  10642
   avgTput[kbps]:  145.829
    avgDelay[ms]:  35.1167
 max ACKed Seqno:  9252
       ACKs sent:  10650
   ACKs received:  10642
   avgPathLength:  6
       dropCount:  59
       totalSent:  21353
        dropRate:  0.00276308

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11020
  rt_request_cnt:  21777
    receivedPkts:  10965
 receivedUniquePkts:  10737
   avgTput[kbps]:  147.131
    avgDelay[ms]:  37.049
 max ACKed Seqno:  8595
       ACKs sent:  10967
   ACKs received:  10620
   avgPathLength:  6
       dropCount:  398
       totalSent:  21989
        dropRate:  0.0181

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  10953
  rt_request_cnt:  21805
    receivedPkts:  10889
 receivedUniquePkts:  10777
   avgTput[kbps]:  147.683
    avgDelay[ms]:  44.344
 max ACKed Seqno:  9757
       ACKs sent:  10891
   ACKs received:  10709
   avgPathLength:  6
       dropCount:  245
       totalSent:  21846
        dropRate:  0.0112149

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11298
  rt_request_cnt:  22549
    receivedPkts:  11237
 receivedUniquePkts:  11163
   avgTput[kbps]:  152.966
    avgDelay[ms]:  43.5702
 max ACKed Seqno:  9450
       ACKs sent:  11239
   ACKs received:  11109
   avgPathLength:  6
       dropCount:  187
       totalSent:  22539
        dropRate:  0.00829673

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11740
  rt_request_cnt:  23559
    receivedPkts:  11668
 receivedUniquePkts:  11653
   avgTput[kbps]:  159.681
    avgDelay[ms]:  45.9713
 max ACKed Seqno:  10881
       ACKs sent:  11670
   ACKs received:  11666
   avgPathLength:  6
       dropCount:  70
       totalSent:  23412
        dropRate:  0.00298992

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11533
  rt_request_cnt:  23142
    receivedPkts:  11473
 receivedUniquePkts:  11451
   avgTput[kbps]:  156.919
    avgDelay[ms]:  47.3483
 max ACKed Seqno:  9647
       ACKs sent:  11475
   ACKs received:  11467
   avgPathLength:  6
       dropCount:  65
       totalSent:  23010
        dropRate:  0.00282486

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11732
  rt_request_cnt:  23326
    receivedPkts:  11662
 receivedUniquePkts:  11560
   avgTput[kbps]:  158.406
    avgDelay[ms]:  45.0646
 max ACKed Seqno:  10595
       ACKs sent:  11664
   ACKs received:  11438
   avgPathLength:  6
       dropCount:  291
       totalSent:  23398
        dropRate:  0.012437

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11763
  rt_request_cnt:  23589
    receivedPkts:  11703
 receivedUniquePkts:  11686
   avgTput[kbps]:  160.136
    avgDelay[ms]:  44.985
 max ACKed Seqno:  10411
       ACKs sent:  11705
   ACKs received:  11695
   avgPathLength:  6
       dropCount:  67
       totalSent:  23470
        dropRate:  0.00285471

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11829
  rt_request_cnt:  23728
    receivedPkts:  11755
 receivedUniquePkts:  11735
   avgTput[kbps]:  160.811
    avgDelay[ms]:  47.9877
 max ACKed Seqno:  11142
       ACKs sent:  11757
   ACKs received:  11747
   avgPathLength:  6
       dropCount:  80
       totalSent:  23588
        dropRate:  0.00339156

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11762
  rt_request_cnt:  23602
    receivedPkts:  11696
 receivedUniquePkts:  11673
   avgTput[kbps]:  159.958
    avgDelay[ms]:  50.3666
 max ACKed Seqno:  10730
       ACKs sent:  11698
   ACKs received:  11691
   avgPathLength:  6
       dropCount:  70
       totalSent:  23462
        dropRate:  0.00298355

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11885
  rt_request_cnt:  23848
    receivedPkts:  11817
 receivedUniquePkts:  11804
   avgTput[kbps]:  161.748
    avgDelay[ms]:  54.2762
 max ACKed Seqno:  11086
       ACKs sent:  11819
   ACKs received:  11817
   avgPathLength:  6
       dropCount:  67
       totalSent:  23706
        dropRate:  0.00282629

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11633
  rt_request_cnt:  23270
    receivedPkts:  11547
 receivedUniquePkts:  11494
   avgTput[kbps]:  157.506
    avgDelay[ms]:  51.623
 max ACKed Seqno:  10933
       ACKs sent:  11549
   ACKs received:  11450
   avgPathLength:  6
       dropCount:  183
       totalSent:  23184
        dropRate:  0.00789337

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11914
  rt_request_cnt:  23899
    receivedPkts:  11844
 receivedUniquePkts:  11833
   avgTput[kbps]:  162.147
    avgDelay[ms]:  48.9712
 max ACKed Seqno:  11458
       ACKs sent:  11846
   ACKs received:  11845
   avgPathLength:  6
       dropCount:  67
       totalSent:  23762
        dropRate:  0.00281963

--- Hop Node Number:5 ---

       startTime:  1
        stopTime:  299
        sentPkts:  11841
  rt_request_cnt:  23769
